DFINITY,"$3,941,428,821","$4,366,382,878","$197,577,208","473,954,391","525,054,855",∞
SoulSwap,"$105,633","$105,633",$56,"182,666,088","182,666,088","250,000,000"
Solarflare
Scroll Tech,"$144,332,708","$759,645,832","$159,317,627","190,000,000","1,000,000,000","1,000,000,000"
Celo,"$363,825,003","$656,921,389","$51,203,330","553,833,395","1,000,000,000","1,000,000,000"
Boundless
Nest Layer
Particle Network
BounceBit,"$125,943,975","$645,866,536","$32,607,494","409,500,000","2,100,000,000","2,100,000,000"
Manta Network,"$288,471,082","$752,287,049","$59,936,873","383,458,790","1,000,000,000","1,000,000,000"
Mantle,"$2,710,964,491","$5,007,763,492","$340,206,232","3,366,841,708","6,219,316,795","6,219,316,795"
Composable Finance
Filecoin,"$2,345,333,768","$7,691,449,046","$221,782,976","597,621,679","1,959,881,683","1,959,881,683"
Octopus Network,"$10,868,435","$11,409,774","$122,962","95,255,474","100,000,000","100,000,000"
Phala Network,"$83,248,397","$109,182,052","$10,554,319","762,473,272","1,000,000,000","1,000,000,000"
CLV,"$29,555,674","$29,555,674","$5,698,379","1,000,000,000","1,000,000,000",∞
tomb.finance,"$2,196,251","$2,196,251","$10,353","309,173,258","309,173,258",∞
PowerPool
DODO
Reaper Farm
Alaya
MixMarvel
DODOchain
Camp Network
BitDAO
Lif3,"$29,293,531","$99,541,382","$2,631","2,615,866,293","8,888,888,888","8,888,888,888"
HARMONY,"$166,918,601","$178,456,932","$11,369,499","12,305,426,115","13,156,044,840","13,156,044,840"
PlatON,"$49,714,118","$84,422,836","$6,785,317","6,035,922,688","10,250,000,000",∞
Cedro Finance
SUPRA
AgentLayer,"$6,079,343","$30,211,279","$2,768,399","201,227,607","1,000,000,000","1,000,000,000"
Talent Protocol
Arcium
Grass,"$743,907,450","$3,049,987,383","$415,848,530","243,905,091","1,000,000,000","1,000,000,000"
Caldera
Hyperliquid
Corn
Lumia
Omo Protocol
Silencio
Oxalis Games
Bitjoy
Crown Finance
Gensyn
Nomos
Escher.Finance
PicWe
Lunch Protocol
Pumpkin
Versatus
GAIMIN
XSTAR
Movewiffrens
CLOBX
OmniBTC
Noble
Jugemu.ai
MAP Protocol
Pharos
Hydration
Hyperbridge
TowneSquare
Zeru Finance
MilkyWay
Magpie Protocol
Movemania
CoScription
Wild Forest
PumpBTC
Lumiterra
Pixel Heroes Adventure
Parallel Network
Unique Network,"$1,556,542","$5,581,646","$53,338","290,574,105","1,041,977,890",∞
dappad
EMC
LYNC
Stride
Stream Finance
Overlay
Ethena Labs,"$1,600,809,059","$8,448,470,022","$506,967,435","2,842,187,500","15,000,000,000",∞
Play AI
PLAYSIDE
SecurFi
StakeStone
Rooch
Flex Protocol
Pyth,"$1,518,247,885","$4,188,282,984","$166,743,028","3,624,988,786","10,000,000,000","10,000,000,000"
Zeno Lend
ApeChain
Fluswap
Coral Finance
ZOTH
Covalent,"$2,987,091","$3,488,876","$23,427","856,175,826","1,000,000,000","1,000,000,000"
Pontem Network
Pangea
Razor DEX
OKC,"$130,006,298","$130,006,298","$620,428","17,847,260","17,847,260","21,000,000"
RouteX
Raga Finance
Zaros
Predicto!
Parley Labs
SyncroB.it
Starpower
BLOCKJOY
Helium,"$36,240,195","$227,034,915","$50,368","31,924,776,977","200,000,000,000",∞
Helium Mobile
Nova Labs
SkyX
Omrulancer
Darwinia
Bifrost,"$7,342,532","$15,376,959","$741,891","38,200,179","80,000,000","80,000,000"
CometBFT
Rivus DAO
Tao yield
TaoPad
Tao Black
Bittensor,"$3,704,412,876","$10,539,551,278","$198,662,627","7,381,023","21,000,000","21,000,000"
TAOevm
Bettensor
bitsecai
OpenGradient
Next.ID
Mask Network,"$275,970,186","$275,970,186","$161,945,833","100,000,000","100,000,000","100,000,000"
Genius
Legion
Zeitgeist,"$658,545","$1,429,733","$1,634","51,248,159","111,262,137","111,262,137"
Plume Network
Pixels,"$141,804,911","$919,567,108","$78,604,505","771,041,667","5,000,000,000","5,000,000,000"
Cytonic
Pond
Uomi Network
Magic Newton
Vertical AI
DeSyn Protocol
AltLayer,"$260,057,098","$1,125,585,274","$59,271,846","2,310,416,665","10,000,000,000","10,000,000,000"
WarpGate
Leverage Finance
Automata Network,"$47,654,164","$88,592,820","$2,211,753","537,900,979","1,000,000,000","1,000,000,000"
Fashion League
EOS,"$720,722,893","$997,779,850","$77,409,629","1,516,885,789","2,100,000,000","2,100,000,000"
Berachain
DBK Chain
LEXER Markets
LiquidSwap
Lucia Protocol
BRKT
MONSTOS
Seekers Alliance
Curvance
Hemera
Abel Finance
EnsoFi
Zora
Soave
A-WORLD
Jito Labs,"$401,447,029","$3,119,361,853","$211,915,611","128,695,242","1,000,000,000",∞
Betski
Superposition Finance
MovePosition
Shogun
Sign
Thunderhead
Staked MOVE
Infinite Seas
Henry
Ispolink
MultichainZ
Up Network
IDOswap
LayerBank
AVITUS
Ultiverse
Echelon
hypervative
Chainsight
CowSwap,"$124,592,349","$462,501,297","$119,532,461","269,388,108","1,000,000,000","1,000,000,000"
Prosper,"$22,761,432","$64,814,274","$33,856,380","35,117,930","100,000,000","100,000,000"
Beefy Finance,"$24,468,193","$24,468,193","$488,112","80,000","80,000","80,000"
nexio
Furi Fighters
MetaMeadow Boomtown
Intrant Inferis
Cryptara Conquest
Interest Protocol
Union
Stable Jack
DeAgentAI
Kana Labs
Owlto Finance
Moonriver,"$106,285,941","$133,633,674","$90,968,924","9,230,854","11,605,984",∞
Acala,"$68,144,236","$68,817,451","$5,250,476","1,138,749,994","1,149,999,994","1,600,000,000"
Sei,"$1,767,751,660","$4,383,157,227","$239,254,013","4,033,055,555","10,000,000,000",∞
Blum
PRISM
Worthy
Aptos,"$5,252,078,149","$11,368,154,284","$379,417,361","519,818,325","1,125,149,846",∞
Sui,"$7,459,693,130","$26,213,445,687","$1,579,707,827","2,845,750,696","10,000,000,000","10,000,000,000"
Seedify,"$92,826,142","$146,138,287","$3,013,365","63,519,386","100,000,000",∞
ZKcandy
Kroma,"$2,721,578","$26,400,281","$452,101","90,308,747","876,027,173","1,000,000,000"
XProtocol
vlayer
Iron Fish,"$20,859,144","$24,000,418","$144,407","50,547,609","58,159,805",∞
Phi
AvaCloud
ZKVerse
AmplifyWorld
Socean,"$54,050,053","$165,546,864","$5,538,834","218,184","668,264","668,264"
Sanctum
Fragmetric
Celestia,"$2,204,718,867","$5,812,370,728","$236,635,298","410,468,197","1,082,130,411",∞
DIA Data,"$104,149,101","$146,914,581","$19,641,085","119,676,104","168,817,248","200,000,000"
Fuse,"$8,799,889","$11,101,975","$1,249,046","299,160,789","377,422,436",∞
Hima
Destiny Of Gods
Linea
TAIKO,"$128,456,602","$1,574,944,392","$16,221,294","81,562,627","1,000,000,000","1,000,000,000"
Connext Bridge
Everclear,"$12,722,279","$119,075,965","$1,026,904","106,841,704","1,000,000,000",∞
Astar Network,"$435,214,855","$486,845,119","$36,537,499","7,398,781,757","8,276,511,580",∞
BEAMSWAP,"$686,596","$1,025,684","$8,190","1,861,794,782","2,781,276,871","3,000,000,000"
Aurora,"$75,468,017","$139,117,073","$1,046,413","542,424,225","999,900,004","1,000,000,000"
trisolaris,"$328,250","$514,027","$6,445","291,481,171","456,448,843","500,000,000"
VeChain
River
OpenOrigins
NIM Network
Atlas
PARAVOX
Paint Swap,"$13,147,821","$13,656,311","$45,523","393,587,035","408,808,965","450,000,000"
Huma Finance
Glow
Phoenix
Equalizer
Osmosis,"$312,823,361","$450,515,212","$10,304,979","692,868,294","997,840,140","1,000,000,000"
Jupiter,"$1,628,440,866","$12,062,524,936","$546,698,218","1,350,000,000","10,000,000,000","10,000,000,000"
Nerite
Alliance Games
Monero,"$3,006,915,319","$3,006,915,319","$94,464,029","18,446,744","18,446,744",∞
Anzen Protocol
Magma
Nitro Labs
Termina
KRNL
Sapien
Libraro
Avalanche,"$11,949,518,834","$13,123,147,643","$507,078,730","407,298,655","447,301,725","720,000,000"
Trader Joe,"$132,902,469","$178,538,355","$14,359,186","371,979,519","499,709,386","500,000,000"
SpookySwap,"$13,435,000","$18,516,131","$118,335","9,915,805","13,665,973","13,666,000"
TaikoSwap
PancakeSwap,"$548,858,618","$749,802,469","$141,538,176","283,640,080","387,484,181","450,000,000"
BTC-fi
Fabric
Hypersub
DuckCoop
Dusk,"$89,725,849","$96,066,220","$10,744,715","466,999,999","500,000,000","1,000,000,000"
Sushi,"$144,879,869","$209,118,808","$65,288,953","192,789,256","278,270,954",∞
Alchemy Chain
PayPal USD
Virtuals Protocol,"$342,350,803","$342,350,803","$14,892,488","1,000,000,000","1,000,000,000","1,000,000,000"
SPARK
CAP
SEDA,"$12,014,884","$44,743,457","$5,635","268,528,277","1,000,000,000","1,000,000,000"
Streamflow
Gelato,"$47,400,415","$92,004,403","$153,225","216,738,328","420,690,000","420,690,000"
bitSmiley
unRoll
Pulse
UniLive
Pluto
bluesky
Hana Network
Moonwalk Fitness
LayerEdge
BlueMove,"$21,216,486","$36,164,465","$182,128","176,000,000","300,000,000","300,000,000"
BulbaSwap
Craftt
PARTY ICONS
Variational
Fluid Protocol
Seer
Ulys
GIG
AIVX
QFnetwork
InfinityVM
Warlock
Azura
OneBalance
Aura,"$15,850,909","$24,323,052","$17,520","49,648,037","76,184,387","100,000,000"
Phoenix Labs
Seamoon Protocol
Ape Pro
Port3
Ordzaar
Echo Protocol
Kinesis Network
ZEROBASE
Canyon Network
panther
Plasma
PANTHER PROTOCOL
Sommelier
iqlusion
Skip Protocol
Predict Hub
ASTROFOLIO
Liquidium
Zest Protocol
.locker
Granite Protocol
Trust Machines
StackingDAO
Velar
Maple,"$237,744,062","$303,460,994","$8,077,117","7,834,419","10,000,000",∞
Arch Network
Mento
Knots
Lombard
The Arena
Opacity Network
Blockcast
Pell Network
INTMAX
Vue Protocol
Bracket
Towns
Azra Games
Flappy Moonbird
Puffer Finance,"$41,924,704","$409,821,155","$159,895,117","102,300,000","1,000,000,000","1,000,000,000"
Moonveil
World of Dypians
SONUS
Infinitar
Relend Network
Hibachi
Sleepagotchi
XYRO
TAC
Fission
Eclipse
dYdX,"$538,487,949","$538,487,949","$95,831,675","453,417,119","453,417,119","1,000,000,000"
AiGO Network
PinGo
Tokenyze
Yala
MeWe
UXUY Protocol
PiP World
delta
Apex Fusion
Dragonz Land
Celer Network,"$73,330,971","$129,893,820","$10,507,508","5,645,454,936","10,000,000,000","10,000,000,000"
Nillion
BOTANIKA
HomeDAO
Kiva AI
Semantic Layer
Kaia,"$732,283,551","$732,283,575","$23,124,246","5,856,641,747","5,856,641,936",∞
Lair Finance
BISON SWAP
BeraSwap
EtherWorld
WhiteRock
Updraft
Sappy
PPKING
zkPoker
SignPass
Credit Coop
BGT Market
ARYZE
Society AI
Airlinez
Mazen Finance
SUDO
APRO Oracle
Moonray
coal
Grin,"$5,036,236","$5,036,236","$10,180","183,055,560","183,055,560",∞
Synnax Technologies
LAYER
Quant Network,"$916,744,641","$921,050,770","$23,165,814","14,544,176","14,612,493","14,612,493"
Function
Brink
Monea
BiohackerDAO
TON Memelandia
Swaye
Athena Ins
IXO Protocol
Based Bario
OP_NET
Creator
Solder AI
Prohibition
Coral
RoOLZ
Nodepay
Karak
daos.fun
kai
Ethereal
EigenLayer,"$620,647,059","$5,622,896,749","$179,996,040","186,582,000","1,690,383,135",∞
‌‌SecondLive
HKDR
Mind Network
Teleport
Mawari
XION
GUNZ
Squishiverse
untitled
AminoChain
Movement Labs
Meridian
Drosera
FOIL
Hourglass
INFINEX
Top Trader
Rush
Gateway Protocol
Arbiter
Alison
Midl
EarthFast
Meridian
Neo,"$743,777,254","$1,054,554,450","$25,870,053","70,530,000","100,000,000",∞
MetaCene
Smolbound
ReadyAI
Afterparty
Fhera
PrismaX
bullet
Fill City
Yieldfusion
Elmnts
Mountain Protocol
Angle
PERENA
ToFinance
Volt
SuperSonic
Degn.com
Coke
GraFun
DexWin
Artela
Blend
Monday Exchange
Gladiapet
insiDeX
DIMO
Forge
ThunderCore,"$36,510,983","$36,510,983","$742,393","11,374,081,835","11,374,081,835",∞
Bool Network
PORTAL
Hemi Network
VELO,"$92,391,940","$300,034,739","$20,629,419","7,390,475,595","23,999,922,643",∞
Prism
Filament
vana
ChainOpera AI
REKTECH
Magicblock
Alphastarter
LogX,"$5,461,599","$42,012,299","$4,702,763","130,000,000","1,000,000,000","1,000,000,000"
Yellow
deBridge,"$57,934,059","$321,855,844","$33,029,262","1,800,000,000","9,999,998,701","10,000,000,000"
USDC,"$37,067,256,177","$37,068,271,637","$4,386,118,287","37,053,262,726","37,054,277,802",∞
Fermah
AZTEC
RISE Chain
Pipe Network
Kresko
Kopio
Baby Doge,"$412,155,436","$1,072,020,174","$42,347,416","161,475,770,232,931,680","420,000,000,000,000,000","420,000,000,000,000,000"
Turbo,"$637,450,999","$637,450,999","$201,292,248","69,000,000,000","69,000,000,000","69,000,000,000"
Neiro,"$1,085,190,285","$1,085,190,285","$692,200,983","420,690,000,000","420,690,000,000","420,690,000,000"
LiveArtX
Open Forest Protocol
Turtle.Club
Babylon
Derive,"$438,723","$703,496",$254,"623,632,817","1,000,000,000","1,000,000,000"
Titan
CATIZEN
Project Zero
Fuse Energy
Gradient Network
Eigenpie
Zircuit
Universal Health Token
Hamster Kombat,"$303,478,613","$471,423,089","$1,007,804,629","64,375,000,000","100,000,000,000","100,000,000,000"
Magic Eden
INFINIT
OpenEden
Open Dollar,"$59,960","$5,062,733",$12,"118,435","10,000,000",∞
wingbits
Carrot
Titan Network
Polaris
CUDIS
IOWN
Sidekick
Solidly
Tierra
Metrom
CASTILE
Ammalgam
Legends of Venari
Moku
Syrupal Protocol
DOT
Sekai
zkSpin
Term Labs
Suave
Kuzco
MeshMap
LuckyPaw
Spacecoin
SlashFi
pod network
MYRIAD
GOEMON
Millicent
Fortytwo
Vibes
t1 Protocol
Matcha
Helix
Hats Finance
Frax,"$185,789,905","$218,839,505","$22,758,809","84,627,388","99,681,496","99,681,496"
PIN AI
Zero Computing
Specular
Zada Finance
Blocksense Network
Cork Protocol
TONX
Pentagon Games
Mishti Network
Andrena
DAWN
Raad Labs
Native
Questflow
Kor Protocol
BaseLayer
Loot Markets
Multiple Network
FomoFactory
Unreal Crypto
etherfuse
AssetifyHub
BalloonDogs
Net Zero Company
NITI
TrueZK
Web3Privacy Now
MIZU
Toyow
Utopia
Turbo Protocol
Monadata.ai
SPIN.FASHION
Hyperdrive
O.LAB
TMRW
Stork
AlphaOrBeta
ATT
Kannon
Crypto Hunter World
Hyve DA
Enclave
onocoy
blockavatars
BLABLA
Dropnest
Balance
IVX
Trado
Paladin
BERA-TEC
Ooga Booga
ArcadeFi
ecodao
jokerace
Arris
Vanilla
Smoke
Cycle Network
FLock.io
Quantstamp
TROUBLE PUNK: CYBER GALZ
Yooldo
Wellxy
OVERTAKE
ComputeDAO
ZEST
Uniquid Layer
Parlay Labs
Voxa
Fancy Bears Metaverse
The Gasino
Adot
Oasys,"$63,589,098","$342,228,121","$1,101,072","1,858,090,982","10,000,000,000","10,000,000,000"
Mereo
Dust Labs
y00ts
DeGods
Level
HAM 3D
SnakeLite
myco.io
Cicada
DAIS
Bellum Exchange
BreadnButter
Outgrid
OMIX
Unizen
ZenChain
Aspecta
Yona Network
Arcane Finance
Nubit
Trial Xtreme
Solayer
Aleo
SOON
Sky,"$1,306,053,869","$1,351,208,096","$128,254,058","877,684","908,029","1,005,577"
IMF
Nectar AI
BSCS
Ondo Finance,"$1,097,567,739","$7,636,211,402","$162,787,920","1,437,319,741","10,000,000,000","10,000,000,000"
USUAL
Aligned Layer
DegenPilot
PleasrDAO
Origami Finance
Eurite
3Base
BTA Protocol
henlo
Reservoir
Verio
Tfarm.io
Acorn Network
GE Protocol
Ambient
Prospera
Peridot Finance
Bolt
Viction,"$35,240,299","$75,065,776","$2,045,756","98,586,377","210,000,000","210,000,000"
pvp.trade
HyperLaunch
HyBridge
HyperLend
HyperSwap
Vegas HL
Liquid Start
Dynamyte
Unleash Protocol
Color
Superlend
Rewinds
Sweep
Play Solana
Soddle
Marble
Kagi
Castora
Bean Exchange
aPriori
SupaDao
Monad Pad
Monad
Sake
Guardian Validator
Wasabi Protocol
Limit Break
DegenDAO
Avail
Cove
Witness Chain
Ninjalerts
DUCAT
Shrapnel
Clearpool,"$171,147,711","$242,472,529","$2,709,903","705,843,717","1,000,000,000","1,000,000,000"
SatLayer
VOOI
Aggregata
Fanton Fantasy Football
Humans.ai
bio.xyz
Symbiote Network
district0x,"$28,448,023","$37,869,011","$568,616","751,221,716","1,000,000,000",∞
MEME FACTORY
SingularityNET,"$237,764,580","$324,487,164","$220,375","372,517,434","508,389,961","2,000,000,000"
SingularityDAO,"$21,618,914","$23,887,992","$271,287","90,501,179","100,000,000","100,000,000"
Credbull
DELV
Sygma
XYO Network,"$81,161,497","$81,161,497","$780,778","13,931,216,938","13,931,216,938","13,931,216,938"
BSX
ReflectionAI
Stability AI
Story Protocol
Nexus Interactive
Metabit Global
Yama Finance
AnotherBall
IZUMO
Geyser
GenLayer
Eclipse
Stalwart AI
YHunter
Status,"$103,167,462","$177,261,471","$4,697,855","3,960,483,788","6,804,870,174",∞
LocalCoinSwap
BlockGames
OlympusDAO,"$253,836,116","$346,356,182","$701,787","15,944,129","21,755,563","21,755,563"
Gummi
Drift Protocol
Soulbound
Rumble Arcade
OpSci
re:generates
Genitive Network
Vaultus Finance
Parsa
Candle Protocol
GAMEE,"$14,850,279","$34,899,871","$220,513","1,353,124,981","3,180,000,000","3,180,000,000"
WatCoin
KIP Protocol
TON.ski
Bounty Bay
Tradoor
DeDust.io
Storm Trade
EVAA Protocol
NAV
Toshi the Cat
CrunchDAO
Goldilocks
AGDEX
Metronome
Lore Finance
GEM Protocol
Satflow
Taproot Wizards
Rhinestone
Rivalz Network
Auto Legends
Sahara
Kokomo Games
Essential
Novig
SparkChain Network
dvts.network
Colossus Finance
gmon.fun
ByteBeasts
Score Predict
Nucleus
Ion Protocol
continuum
Televerse
Restore The Republic
Fit Club
375ai
Anyone Protocol
Quantlytica
Umoja
UniWorlds
Origin Protocol,"$66,477,953","$137,791,499","$42,294,287","680,097,347","1,409,664,846","1,409,664,846"
MonkeDAO
XAI,"$166,424,138","$302,434,978","$41,269,346","738,321,817","1,341,718,487","2,500,000,000"
Proof of Humanity
Maya Protocol
Duper
Curio
predict.fun
TonTon Games
Khalani Network
Code Canvas
Exchange.ART
Satspumpfun
stabble
The Banana Game
Modelex
Valhalla
XEI
Lockness
Pattern Finance
zkBTC
D3
Base Name Service
Spicenet
Moxie Protocol
Lotus Protocol
DuelNow
Chateau Capital
Radiants
EURC,"$93,532,719","$93,532,719","$24,198,959","87,322,903","87,322,903",∞
Investin
Flash.Trade
ORE
marginfi
Convergence
Rage Trade
MetaDAO
Daylight
Astria
Limitless
FirstBatch
MegaETH
We.Rich
LOUDER
Fairblock Network
aori
Smort
SynFutures
Asterix
sound.xyz
Access Protocol
Agent Exchange
Liquorice
BlonkFi
Okapi
STIX
HYDROGEN
Haust Network
IPX
Mariton
BitFi
Poodlana
Kuru
KINTSU
Yup,"$1,176,206","$2,072,103","$4,044","43,424,230","76,499,742",∞
Galaxy
Brat Summer
MahaDAO,"$5,986,796","$10,267,870","$186,166","5,772,305","9,900,000","10,000,000"
ZeroLend
Oraichain,"$99,947,747","$110,723,177","$2,730,447","16,572,019","18,358,659","19,779,272"
Router Protocol
Nimbus
FranklinDAO
1DFX
RiskLayer
dumpy.fun
Suilend
Save
PANDA TITAN
LedgerHedge
Hippo Swap
Aletheias Agora
Byzantine Market
Kattana
111PG
DeXe DAO Studio,"$496,819,425","$839,625,794","$1,503,271","57,103,248","96,504,599",∞
assisterr
The Bagel Network
Developer DAO
Aethir,"$229,268,351","$2,373,662,972","$87,302,009","4,056,713,543","42,000,000,000","42,000,000,000"
Onchain Heroes
Jade City
Network3
Abstract Chain
Wizardia
Tagzz
Crypto Stoics
B3
Over/Under
Mizzle
Bitdrome
CairoDAO
Tomb On Base
Moonshot
Movelend
Sportstensor
Narrative
GALNT Exchange
BYDED
Mycelium
starkfit
Shape Network
Oz Protocol
LEVR.bet
JOJO Exchange
Black Mirror Experience
Meso Finance
DUCATA
Buttercat
The Sink
Zivoe
Chainbase
Cypher
Magisat
Dub
Gwyneth
SNACK
Hermetica
SkyTrade
Stader Labs
Mira
Alkimiya
Ritual
RateX
GameCoin
KRANG AI
NILE,"$1,295,319","$3,714,372","$31,253","4,457,159","12,781,058",∞
NURI
Pharaoh
Cleopatra,"$251,166","$1,626,093",$5,"19,146","123,955",∞
Kingdom
RAMSES,"$1,692,313","$9,633,219","$11,791","136,649,417","777,854,770",∞
Mystiko,"$10,291,932","$29,748,128","$516,165","345,969,069","1,000,000,000","1,000,000,000"
BIMA
Akedo
Mines of Dalarnia,"$99,323,903","$127,969,304","$14,916,062","620,923,298","800,000,000","800,000,000"
Penguiana
Variance Poker
LMAO
weweswap
Verse
Madara
Utgard
Rain.fi
VALA
BlockLand
RISC Zero
7K Aggregator
Plend Finance
memegod
ZERϴ Network
Hyperplex
Upside Down Meme
RECRD
READYgg
Electronic Dollar,"$22,457,180","$22,457,180","$1,736,803","22,478,991","22,478,991",∞
SPARK
Lnfi Network
Baseline
ZAP
Pixelverse
Playgrounds
Soccerverse
jstz
Symbiosis Finance,"$6,961,222","$10,629,232","$511,895","65,321,769","99,741,145","100,000,000"
Quilibrium
Band Protocol,"$174,155,267","$184,039,215","$8,068,962","144,890,607","153,113,678",∞
Rising Revenant
Blob Arena
Volara
Matr1x,"$60,793,729","$150,907,958","$5,663,894","66,731,284","165,646,718","1,000,000,000"
The Forgotten Runiverse
Venly
GTE
Hook Protocol
Duality Labs
INK DAO
Aera
Everpedia
Skill Issue
Eternal Garden
C14
Yellow Hat DAO
RARI Chain
Storj,"$68,420,736","$202,234,721","$22,653,587","143,787,439","424,999,998",∞
BOB
VALDI
Idle,"$2,360,715","$3,564,260","$4,984","8,610,286","13,000,000","13,000,000"
Rome
Ripple,"$31,935,291,920","$56,148,943,900","$1,544,160,081","56,868,662,755","99,987,041,380","100,000,000,000"
Radix,"$18,686,673","$18,686,673","$234,240","1,140,203,171","1,140,203,171","24,000,000,000"
idOS Network
Genaire
AlphaFi
Futa Finance
KNN3
TypoX AI
Autonomys Network
Lendasat
Hetu
Morphic
Pirate Nation
Harmonix Finance
HashKey Chain
Buttonwood
Heroglyphs
Poolside
Ampleforth,"$144,962,025","$164,451,672","$1,033,935","104,089,211","118,083,648",∞
SPOT
Spexi
Sumer.Money
Meter,"$224,006","$224,006","$3,934","391,721","391,721",∞
VIV3
Shadow
Storacha Network
Babypie
Mellow
Astherus
Layer2
Mizu
Bit2
Flare Network
Music Protocol
BorpaToken
Gorples Coin
Blaze Network
244466666
Henez Finance
aprol
Spice Protocol
salvium
Dar Open Network
Chromia
My Neighbor Alice,"$103,267,962","$112,146,203","$21,507,793","92,083,333","100,000,000","100,000,000"
XOOB
Plaza Finance
Pac Finance
PONKE
WELL3
AlphaX
Thunderhood
Axonum
ForestBear
LineHub
Preon Finance
Swords & Dungeons
DeFund
Mineral Vault
LDX Network
Nudge
Vest Exchange
Sonic
GM Network
Delysium
Compute Labs
Open Campus
Pandiana
JupiterDAO
Truth Inu
Ethos Network
Cambria
Wolves DAO
NAVAIX
XODEX
TonLayer
Sensys
Fiamma
EtherFi,"$339,696,587","$1,636,697,168","$246,097,500","207,550,055","1,000,000,000","1,000,000,000"
Openledger
Fractal Bitcoin
CrossX
Nubila Network
SuperBoring
SunEx
Infomon
Pi Squared
OpenLedger
MonkeyBit
G.AI.B
MACH10
Flex
Switchboard
Atomic.Finance
DRiP
FastLane Labs
Orb Labs
0G
Lita
Forma
Cyber
blnk.fun
Cluster Protocol
Beradrome
Beracana
Flashboys
Datalayer
Lingo
InceptionLRT
U2U Network
Blast,"$195,647,727","$888,198,308","$180,897,062","22,027,482,500","100,000,000,000","100,000,000,000"
Tomarket
Encifher
HyperNest
ApeBond,"$1,209,434","$2,113,077","$14,402","260,882,041","455,803,143","650,000,000"
Lynex
Fenix Finance
Reserve,"$401,920,302","$764,700,098","$22,543,377","52,559,206,228","100,000,000,000","100,000,000,000"
Gevulot
Shutter Network
Jutsu World
trenches
doodle world.
